Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (INR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
63884097,Ishita Dora,Zomato,7/23/2024,12184,Low,Identity Theft,Limpopo,Mastercard,Kotak Bank,0,14,E-commerce,Giyani
53843916,Renee Lalla,Amazon India,6/13/2024,19484,Low,Phishing,Gauteng,Rupay,Bank of Baroda,0,50,Apparel,Pretoria
52014511,Sahil Sheth,Lifestyle,12/8/2024,12610,Medium,Account Takeover,Limpopo,Mastercard,Yes Bank,0,20,Groceries,Giyani
59397171,Manjari Chada,Big Bazaar,9/27/2024,4669,Critical,Account Takeover,KwaZulu Natal,Mastercard,HDFC Bank,1,67,E-commerce,Kwamashu
66614536,Eva Rama,Uber,11/21/2024,8294,High,Account Takeover,Limpopo,Rupay,Yes Bank,0,83,Groceries,Venda
93663014,Oorja Shanker,Zomato,9/5/2024,21076,Medium,Phishing,Free State,Mastercard,Bank of Baroda,0,77,Transportation,Jagersfontein
94266555,Vritika Bobal,Myntra,10/13/2024,14191,Medium,Phishing,Western Cape,Amex,ICICI Bank,0,87,Transportation,Cape Town
92037561,Sara Kakar,Big Bazaar,2/4/2024,935,High,Card Skimming,Limpopo,Visa,Andhra Bank,0,49,Electronics,Venda
14827721,Arnav Ramakrishnan,Zomato,1/7/2024,7726,High,Phishing,Limpopo,Visa,SBI,1,57,Groceries,Venda
99203257,Jayan Dalal,Uber,1/19/2024,2298,Low,Identity Theft,Gauteng,Visa,SBI,1,11,Apparel,Kempton Park
86500721,Suhana Dasgupta,Lifestyle,8/19/2024,8824,Medium,Card Skimming,Gauteng,Amex,Axis Bank,0,61,Transportation,Tembisa
93978655,Ahana  Reddy,Uber,11/12/2024,15027,Medium,Card Not Present,Free State,Visa,SBI,1,80,Apparel,Jagersfontein
17763500,Shalv Bahl,Swiggy,2/8/2024,15858,Medium,Card Skimming,Gauteng,Rupay,Andhra Bank,0,47,Transportation,Pretoria
35808328,Rati Tiwari,Reliance Digital,4/19/2024,13385,Low,Card Not Present,Gauteng,Visa,HDFC Bank,0,74,Electronics,Kempton Park
94561054,Lakshit Bumb,Reliance Digital,6/4/2024,16090,Critical,Card Skimming,Limpopo,Mastercard,Bank of Baroda,1,38,Food Delivery,Venda
80772767,Miraan Shenoy,Flipkart,12/25/2023,1536,Low,Card Not Present,Limpopo,Visa,Kotak Bank,1,90,Electronics,Polokwane
83235352,Kaira Barman,Amazon India,4/28/2024,19733,High,Card Skimming,Gauteng,Mastercard,Axis Bank,0,84,E-commerce,Kempton Park
38463078,Zain Edwin,Myntra,7/31/2024,4182,Low,Card Not Present,Gauteng,Visa,ICICI Bank,0,43,Electronics,Pretoria
94608908,Anya Biswas,Big Bazaar,4/10/2024,9825,Low,Identity Theft,Limpopo,Visa,Yes Bank,0,17,Apparel,Polokwane
44584698,Vidur Sharma,Uber,1/18/2024,4379,Low,Identity Theft,Limpopo,Mastercard,Andhra Bank,0,59,Food Delivery,Polokwane
46881959,Zeeshan Bansal,Zomato,12/21/2023,7015,Low,Account Takeover,Limpopo,Visa,Kotak Bank,1,46,Food Delivery,Polokwane
78459150,Divij Rajan,Flipkart,5/14/2024,22216,High,Account Takeover,Limpopo,Visa,Kotak Bank,0,22,Apparel,Polokwane
50439285,Krish Kibe,Tata Cliq,12/6/2024,12730,High,Account Takeover,Gauteng,Visa,Kotak Bank,1,85,Groceries,Johannesburg
26655879,Nirvaan Zacharia,Tata Cliq,9/20/2024,1496,Low,Account Takeover,Gauteng,Visa,Bank of Baroda,0,27,Food Delivery,Tembisa
38296444,Rohan Chad,Swiggy,7/22/2024,13094,Medium,Account Takeover,Gauteng,Mastercard,SBI,0,60,Apparel,Pretoria
60568729,Manjari Chada,Tata Cliq,4/24/2024,20781,High,Card Not Present,Limpopo,Visa,HDFC Bank,1,90,Transportation,Turfloop
79704405,Navya Sastry,Lifestyle,2/22/2024,8083,Low,Account Takeover,Limpopo,Mastercard,HDFC Bank,0,42,E-commerce,Polokwane
76369314,Nishith Solanki,Uber,12/26/2023,21809,Low,Phishing,Gauteng,Rupay,ICICI Bank,0,25,Groceries,Pretoria
39845026,Zain Sarkar,Lifestyle,7/10/2024,16883,High,Card Skimming,KwaZulu Natal,Visa,Yes Bank,0,26,Electronics,Kwamashu
90309492,Prerak Kurian,Myntra,10/21/2024,3780,Low,Card Skimming,Limpopo,Rupay,Bank of Baroda,0,92,Electronics,Turfloop
32933549,Kabir Grover,Big Bazaar,5/16/2024,14172,Low,Card Not Present,Limpopo,Visa,Kotak Bank,0,58,Transportation,Polokwane
94935715,Rati Solanki,Flipkart,8/4/2024,16338,Medium,Card Not Present,Limpopo,Mastercard,Andhra Bank,1,11,Apparel,Turfloop
16280115,Bhavin Bera,Reliance Digital,3/3/2024,210,Low,Account Takeover,Gauteng,Visa,HDFC Bank,1,35,Electronics,Kempton Park
25733018,Jhanvi Krish,Tata Cliq,8/2/2024,18031,High,Card Not Present,Gauteng,Rupay,ICICI Bank,1,92,E-commerce,Kempton Park
92694849,Biju Shanker,Zomato,3/4/2024,4621,Medium,Phishing,Gauteng,Visa,Kotak Bank,1,91,E-commerce,Kempton Park
72460926,Dhanuk Hegde,Swiggy,5/7/2024,7013,Low,Card Not Present,Western Cape,Rupay,Andhra Bank,0,78,Transportation,Cape Town
37850779,Pihu Sharaf,Lifestyle,12/30/2023,13582,Medium,Card Not Present,Gauteng,Visa,ICICI Bank,0,11,Groceries,Johannesburg
71327616,Mahika Shanker,Zomato,3/7/2024,23861,Low,Account Takeover,Gauteng,Visa,Bank of Baroda,0,95,Apparel,Pretoria
35704861,Anay Hayre,Uber,2/17/2024,17243,High,Identity Theft,Gauteng,Mastercard,Bank of Baroda,0,80,Electronics,Johannesburg
39136871,Tejas Chandran,Zomato,7/1/2024,17618,Medium,Account Takeover,Gauteng,Rupay,Kotak Bank,0,84,Transportation,Johannesburg
32291394,Riya Ghosh,Zomato,12/8/2024,3223,Medium,Account Takeover,KwaZulu Natal,Rupay,Andhra Bank,0,12,Groceries,Kwamashu
11143488,Shanaya Sawhney,Reliance Digital,9/11/2024,295,Medium,Card Skimming,Western Cape,Rupay,Axis Bank,1,35,Electronics,Cape Town
64330946,Vihaan Rout,Lifestyle,3/16/2024,23311,Medium,Card Not Present,Western Cape,Rupay,Andhra Bank,0,57,Electronics,Cape Town
73362222,Purab Sachar,Amazon India,10/17/2024,21779,Low,Card Not Present,Gauteng,Visa,Axis Bank,0,57,Food Delivery,Johannesburg
19694755,Vaibhav Sinha,Myntra,10/14/2024,20721,Critical,Identity Theft,Gauteng,Mastercard,SBI,0,20,Transportation,Pretoria
52490430,Sara Din,Swiggy,7/26/2024,17825,Low,Account Takeover,Limpopo,Rupay,ICICI Bank,0,14,Groceries,Turfloop
75587242,Darshit Ranganathan,Zomato,2/3/2024,6985,Critical,Card Skimming,Western Cape,Amex,Axis Bank,0,50,Groceries,Cape Town
18806538,Tara Mannan,Uber,3/24/2024,9203,Critical,Identity Theft,KwaZulu Natal,Visa,HDFC Bank,0,14,Transportation,Kwamashu
97151229,Nitya Ganesh,Flipkart,5/9/2024,2834,Medium,Account Takeover,Gauteng,Visa,SBI,0,14,Apparel,Tembisa
46529985,Shray Dubey,Lifestyle,10/2/2024,12740,Low,Phishing,Gauteng,Amex,Bank of Baroda,0,16,Electronics,Kempton Park
10160858,Kaira Kumar,Tata Cliq,11/21/2024,20057,Critical,Phishing,Limpopo,Amex,ICICI Bank,0,43,Food Delivery,Polokwane
48484987,Rati Date,Lifestyle,8/30/2024,19933,High,Account Takeover,Free State,Amex,Andhra Bank,1,16,Transportation,Jagersfontein
20156336,Baiju Dubey,Uber,5/7/2024,17105,Medium,Phishing,Gauteng,Visa,HDFC Bank,0,82,Groceries,Kempton Park
